ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2018-06-09T09:04:06Z,henwttch,"iOS 11.2.6 (iPhone9,1)",209280,US,24.15.102.177,unknown,Closer,Tegan and Sara,Heartthrob,spotify:track:4dTVgHZFPlaq9nPbLVVLSG,,,,trackdone,trackdone,False,,False,1528534835782,False
2020-04-29T01:54:31Z,henwttch,"iOS 13.3.1 (iPhone11,8)",177922,US,99.55.204.166,unknown,Godspeed,Frank Ocean,Blonde,spotify:track:34xTFwjPQ1dC6uJmleno7x,,,,trackdone,trackdone,False,,False,1588125093326,False
2019-07-09T01:02:12Z,henwttch,"iOS 12.3.1 (iPhone9,1)",203173,US,73.36.189.15,unknown,Bamboleo,Gipsy Kings,!Volare! The Very Best of the Gipsy Kings,spotify:track:4EveU9Zb50mjgi5avDNqlK,,,,trackdone,trackdone,True,,False,1562633928598,False
2015-11-30T04:02:10Z,henwttch,"iOS 8.4 (iPhone5,3)",0,US,166.175.191.14,unknown,Super Rich Kids,Frank Ocean,channel ORANGE,spotify:track:0725YWm6Z0TpZ6wrNk64Eb,,,,appload,endplay,True,True,False,0,False
2021-02-03T19:21:54Z,henwttch,"iOS 14.4 (iPhone11,8)",258720,US,108.204.107.107,unknown,Some Dream,Perfume Genius,Set My Heart On Fire Immediately,spotify:track:7eNwHZxW80fTJYkf58qN9M,,,,trackdone,trackdone,True,,False,1612379854407,False
2021-09-13T22:44:04Z,henwttch,"iOS 14.7.1 (iPhone11,8)",13569,US,166.175.190.177,unknown,Liability,Lorde,Melodrama,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,,,,trackdone,fwdbtn,True,,False,1631573029293,False
2019-12-26T16:36:56Z,henwttch,"iOS 13.3 (iPhone11,8)",196669,US,166.175.58.55,unknown,MINJOKYO (EXIT),Lim Kim,GENERASIAN,spotify:track:2hpj4W2oDUVbKBm2omVcA7,,,,fwdbtn,trackdone,False,,False,1577378020177,False
2019-08-22T18:28:58Z,henwttch,"iOS 12.4 (iPhone9,1)",202000,US,147.126.10.153,unknown,Digital Witness,St. Vincent,St. Vincent,spotify:track:08F2SMlPS3jD6w9UojyA6g,,,,clickrow,trackdone,True,,False,1566498336495,False
2019-12-12T02:11:55Z,henwttch,"iOS 13.1.3 (iPhone11,8)",78186,US,147.126.10.21,unknown,Mother,Kacey Musgraves,Golden Hour,spotify:track:4FjkZp6GD6baaxqUYTqIJo,,,,trackdone,trackdone,False,,False,1576116636345,False
2021-03-31T21:48:34Z,henwttch,"iOS 14.4 (iPhone11,8)",242280,US,108.204.107.107,unknown,Bálsamo,Caloncho,Bálsamo,spotify:track:5GxHtpdPwN193Pd60fNv19,,,,trackdone,trackdone,False,,False,1617227071403,False
2022-06-15T15:01:49Z,henwttch,"iOS 15.5 (iPhone11,8)",99660,TH,125.25.205.245,unknown,One Dance,Drake,Views,spotify:track:1zi7xx7UVEFkmKfv06H8x0,,,,trackdone,fwdbtn,True,,False,1655305207417,False
2020-04-23T21:18:05Z,henwttch,"iOS 13.3.1 (iPhone11,8)",191506,US,99.55.204.166,unknown,Blame It on Your Love (feat. Lizzo),Charli XCX,Charli,spotify:track:2RCUr24WkEe2r5Vv4oDKlN,,,,trackdone,trackdone,False,,False,1587676493551,False
2017-08-01T01:05:33Z,henwttch,"iOS 10.3.2 (iPhone8,1)",166442,US,24.15.102.177,unknown,Diddy Bop (feat. Cam O'bi & Raury),Noname,Telefone,spotify:track:6JvfBzqZmSiEG5MjM7OcSY,,,,fwdbtn,endplay,True,,False,0,False
2019-10-01T01:45:56Z,henwttch,"iOS 12.4.1 (iPhone11,8)",164226,US,147.126.10.21,unknown,Last Words of a Shooting Star,Mitski,Bury Me At Makeout Creek,spotify:track:0zCm4JTVBuIWSSL8rMUChT,,,,playbtn,trackdone,True,,False,1569894192705,False
2019-04-10T06:04:12Z,henwttch,"iOS 12.2 (iPhone9,1)",14826,US,147.126.10.153,unknown,Uptown Girl,Billy Joel,An Innocent Man,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,,,,clickrow,endplay,False,,False,1554876237023,False
2017-04-08T21:10:42Z,henwttch,"iOS 9.3.5 (iPhone8,1)",110080,US,66.87.76.134,unknown,Hand in My Pocket - 2015 Remaster,Alanis Morissette,Jagged Little Pill,spotify:track:7kx2rAZPHAZHfASGfxeCci,,,,fwdbtn,fwdbtn,True,,False,0,False
2018-10-31T03:25:23Z,henwttch,"iOS 11.2.6 (iPhone9,1)",200746,US,147.126.10.152,unknown,Thinkin Bout You,Frank Ocean,channel ORANGE,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,,,,trackdone,trackdone,True,,False,1540956121451,False
2017-05-15T01:15:19Z,henwttch,"iOS 9.3.5 (iPhone8,1)",213855,US,66.87.77.179,unknown,Another Town,Regina Spektor,Begin to Hope,spotify:track:2vS1A9H4KVHH291HqWRPmK,,,,trackdone,fwdbtn,False,,False,0,False
2019-12-01T17:04:00Z,henwttch,"iOS 13.1.3 (iPhone11,8)",207320,US,166.175.189.91,unknown,"thank u, next",Ariana Grande,"thank u, next",spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,,,,trackdone,trackdone,True,,False,1575219631968,False
2020-05-04T01:33:57Z,henwttch,"iOS 13.3.1 (iPhone11,8)",8637,US,99.55.204.166,unknown,when the party's over,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",spotify:track:43zdsphuZLzwA9k4DJhU0I,,,,clickrow,endplay,False,,False,1588556028291,False
2018-06-16T02:23:35Z,henwttch,"iOS 11.2.6 (iPhone9,1)",247266,US,24.15.102.177,unknown,You Know You Like It,DJ Snake,You Know You Like It,spotify:track:57kR5SniQIbsbVoIjjOUDa,,,,trackdone,trackdone,True,,False,1529115567290,False
2018-11-19T01:16:08Z,henwttch,"iOS 11.2.6 (iPhone9,1)",0,US,147.126.10.153,unknown,The Other Me - Remastered 2015,Paul McCartney,Pipes Of Peace,spotify:track:3UsQygICEFeS0eO9WHTHuv,,,,fwdbtn,fwdbtn,True,,False,1542590167017,False
2022-03-15T06:50:57Z,henwttch,"iOS 14.8.1 (iPhone11,8)",0,US,207.237.209.35,unknown,,,,,,,,clickrow,trackerror,True,,False,1647327056407,False
2019-03-31T17:02:53Z,henwttch,"iOS 12.1.2 (iPhone9,1)",603,US,147.126.10.153,unknown,!!!!!!!,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",spotify:track:0rQtoQXQfwpDW0c7Fw1NeM,,,,appload,endplay,False,,False,1554051772129,False
2018-08-28T06:32:24Z,henwttch,"iOS 11.2.6 (iPhone9,1)",281506,US,147.126.10.153,unknown,Canon in D,Johann Pachelbel,Meditation with Classical Music,spotify:track:7vHtyhlaJ7P7o7Tfhxgiaf,,,,trackdone,trackdone,True,,False,1535437662104,False
2018-09-20T17:17:14Z,henwttch,"iOS 11.2.6 (iPhone9,1)",172506,US,147.126.10.153,unknown,Evident Utensil,Chairlift,Does You Inspire You,spotify:track:6wJArVf1sP2cgxnlHWToAP,,,,clickrow,trackdone,False,,False,1537463662212,False
2016-06-19T00:04:11Z,henwttch,"iOS 9.3.2 (iPhone8,1)",26344,US,67.184.131.189,unknown,Painted By Numbers,The Sounds,Dying To Say This To You,spotify:track:1jnggDvEm0OUskPxHmIUml,,,,trackdone,fwdbtn,True,,False,0,False
2015-10-08T21:09:39Z,henwttch,"iOS 8.4 (iPhone5,3)",1996,US,67.184.131.189,unknown,Lean On (feat. MØ & DJ Snake),Major Lazer,Peace Is The Mission,spotify:track:4vS8VaBwJJV5Ry7UFIQuoo,,,,fwdbtn,fwdbtn,True,True,False,0,False
2021-01-08T22:24:58Z,henwttch,"iOS 14.2 (iPhone11,8)",3436,US,108.204.107.107,unknown,Go As a Dream,Caroline Polachek,Pang,spotify:track:3nNN1uts4kwkdwwV1CzZaN,,,,clickrow,endplay,False,,False,1610144693998,False
2016-09-15T05:53:53Z,henwttch,"iOS 9.3.5 (iPhone8,1)",203333,US,66.87.77.200,unknown,Raise Your Glass,P!nk,Raise Your Glass,spotify:track:12lZTPlXwUtrQuhEty6098,,,,backbtn,trackdone,True,,False,0,False
2017-09-21T01:55:28Z,henwttch,"iOS 10.3.2 (iPhone8,1)",746,US,143.195.39.107,unknown,Told You So,Paramore,After Laughter,spotify:track:7BpYWzZwrsljT1eIjb0TqR,,,,fwdbtn,fwdbtn,True,,False,0,False
2017-09-30T20:56:41Z,henwttch,"iOS 10.3.2 (iPhone8,1)",0,US,143.195.39.107,unknown,Let's Get Loud,Jennifer Lopez,On The 6,spotify:track:42nSaPdT6g3ZIMHmKLlP2p,,,,fwdbtn,fwdbtn,False,,False,1506805000310,False
2021-12-16T20:50:04Z,henwttch,"iOS 14.8.1 (iPhone11,8)",238093,US,147.126.10.154,unknown,Backseat (feat. Carly Rae Jepsen),Charli XCX,Pop 2,spotify:track:4HjtHraeKy5wA4DA9o92HZ,,,,trackdone,trackdone,True,,False,1639687565516,False
2021-05-13T23:28:03Z,henwttch,"iOS 14.4 (iPhone11,8)",33000,US,207.237.209.35,unknown,The Beast,Imogen Heap,Sparks (Deluxe Version),spotify:track:1DbtU1nxFdUSYlh2PECRQm,,,,trackdone,fwdbtn,True,,False,1620948448021,False
2016-10-01T18:23:18Z,henwttch,"iOS 9.3.5 (iPhone8,1)",1173,US,68.250.117.37,unknown,Pretty Girl Rock,Keri Hilson,No Boys Allowed,spotify:track:2Adn2LNgkHMH5TelQVAu4n,,,,fwdbtn,backbtn,True,,False,0,False
2019-12-13T04:49:34Z,henwttch,"iOS 13.1.3 (iPhone11,8)",71911,US,147.126.10.156,unknown,Far Away,Swørn,Escapade,spotify:track:1lyjTYNyeHiUdEfthHCT1R,,,,trackdone,trackdone,True,,False,1576212502104,False
2020-02-14T04:09:16Z,henwttch,"iOS 13.3.1 (iPhone11,8)",114460,US,147.126.10.21,unknown,money machine,100 gecs,1000 gecs,spotify:track:61bwFjzXGG1x2aZsANdLyl,,,,trackdone,trackdone,True,,False,1581653240734,False
2020-05-01T00:35:51Z,henwttch,"iOS 13.3.1 (iPhone11,8)",230666,US,99.55.204.166,unknown,Summer in the City,Regina Spektor,Begin to Hope,spotify:track:1YkUcra9NbD8J255FVutmQ,,,,trackdone,trackdone,False,,False,1588293119728,False
2016-11-20T07:16:09Z,henwttch,"iOS 9.3.5 (iPhone8,1)",105573,US,68.250.117.37,unknown,You Remain,Kungs,Layers,spotify:track:061zSnG48COsCOmyHcn5NU,,,,trackdone,unexpected-exit-while-paused,False,,False,0,False
2018-09-28T07:19:20Z,henwttch,"iOS 11.2.6 (iPhone9,1)",161613,US,147.126.10.153,unknown,Go Gina,SZA,Ctrl,spotify:track:6Vmow8PuUaU7W1T2WWLZk2,,,,trackdone,trackdone,False,,False,1538118997381,False
2022-01-28T04:34:18Z,henwttch,"iOS 14.8.1 (iPhone11,8)",129370,US,207.237.209.35,unknown,TKN (feat. Travis Scott),ROSALÍA,TKN (feat. Travis Scott),spotify:track:4w47S36wQGBhGg073q3nt7,,,,trackdone,trackdone,True,,False,1643344328193,False
2020-03-06T02:54:04Z,henwttch,"iOS 13.3.1 (iPhone11,8)",231346,US,99.55.204.166,unknown,The Ending,Hannah Diamond,Reflections,spotify:track:62PtQnrLIPE8VKTf6NrDBK,,,,clickrow,trackdone,False,,False,1583463012727,False
2021-12-22T08:37:16Z,henwttch,"iOS 14.8.1 (iPhone11,8)",6199,US,207.237.209.35,unknown,Oh God Where Are You Now? (In Pickerel Lake? Pigeon? Marquette? Mackinaw?),Sufjan Stevens,Michigan,spotify:track:6Ah7XNrrfcwNKu7mYIRQvX,,,,clickrow,fwdbtn,False,,False,1640162229791,False
2017-02-13T07:59:58Z,henwttch,"iOS 9.3.5 (iPhone8,1)",164397,US,66.87.77.212,unknown,Whalphin,Julian Calor,Whalphin,spotify:track:0PcQvfwgwYWzqj2TtjtH3F,,,,trackdone,trackdone,True,,False,0,False
2019-11-15T01:26:57Z,henwttch,"iOS 13.1.3 (iPhone11,8)",213253,US,147.126.10.156,unknown,North,Clairo,Immunity,spotify:track:0zzz9l8ZX5vDBJmNHnWOom,,,,trackdone,trackdone,False,,False,1573781003510,False
2019-10-09T06:07:01Z,henwttch,"iOS 13.1.2 (iPhone11,8)",219493,US,147.126.10.153,unknown,Gimme,BANKS,III,spotify:track:2J4T0IOIZjQhLzosKPR2PN,,,,trackdone,trackdone,False,,False,1570601000852,False
2021-12-31T18:32:36Z,henwttch,"iOS 14.8.1 (iPhone11,8)",266200,US,98.226.19.89,unknown,1979 - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,,,,trackdone,trackdone,False,,False,1640975289359,False
2015-11-23T05:08:57Z,henwttch,"iOS 8.4 (iPhone5,3)",59760,US,166.175.62.41,unknown,Not Just Money,Frank Ocean,channel ORANGE,spotify:track:3iW3y326xuRpNVXzOMBZy5,,,,trackdone,trackdone,True,False,False,0,False
2019-07-25T18:25:49Z,henwttch,"iOS 12.3.1 (iPhone9,1)",1439,US,73.36.189.15,unknown,Free the Animal,Sia,1000 Forms Of Fear (Deluxe Version),spotify:track:0nzGWlaLAHRLhKba8TE5vn,,,,fwdbtn,fwdbtn,True,,False,1564079147665,False
2021-11-15T06:07:30Z,henwttch,"iOS 14.8.1 (iPhone11,8)",162987,US,207.237.209.35,unknown,Romulus,Sufjan Stevens,Michigan,spotify:track:2woPqHnZek73ZIcozlk0Ig,,,,trackdone,unexpected-exit-while-paused,True,,False,1636935137299,False
2017-10-01T07:11:50Z,henwttch,"iOS 10.3.2 (iPhone8,1)",5098,US,99.203.15.124,unknown,Killing Me Softly With His Song,Fugees,Greatest Hits,spotify:track:2HAVFycrhtbmLxyyxpm6JI,,,,fwdbtn,fwdbtn,True,,False,1506841904427,False
