ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-08-01T21:59:28Z,henwttch,"iOS 14.4 (iPhone11,8)",210232,US,207.237.209.35,unknown,Oxytocin,Billie Eilish,Happier Than Ever,spotify:track:4t2OeILB07eMGTXSUbMPEu,,,,trackdone,trackdone,True,,False,1627854957253,False
2019-12-13T20:29:03Z,henwttch,"iOS 13.1.3 (iPhone11,8)",184881,US,147.126.10.156,unknown,Future Nostalgia,Dua Lipa,Future Nostalgia,spotify:track:5Vzpmk27VQ9M77SCkSkERq,,,,trackdone,trackdone,False,,False,1576268757118,False
2022-06-24T22:58:51Z,henwttch,"iOS 15.5 (iPhone11,8)",25493,US,98.226.19.89,unknown,PAIN,King Princess,PAIN,spotify:track:7quWqKzjJwYXF3cqSDSCRL,,,,appload,fwdbtn,False,,False,1656111504052,False
2020-02-20T04:01:02Z,henwttch,"iOS 13.3.1 (iPhone11,8)",2175,US,147.126.10.129,unknown,Biking,Frank Ocean,Biking,spotify:track:2q0VexHJirnUPnEOhr2DxK,,,,fwdbtn,fwdbtn,False,,False,1582171259588,False
2017-03-24T02:55:54Z,henwttch,"iOS 9.3.5 (iPhone8,1)",237213,US,24.15.106.81,unknown,Poker Face,Lady Gaga,The Fame Monster,spotify:track:3OT3Kg4jyVkdZm4Ncz6JgX,,,,fwdbtn,trackdone,True,,False,0,False
2018-05-09T18:49:58Z,henwttch,"iOS 11.2.6 (iPhone9,1)",1439,US,99.203.15.233,unknown,All Night (feat. Knox Fortune),Chance the Rapper,Coloring Book,spotify:track:60xaS8mYBKUW4VQQ666N0T,,,,trackerror,fwdbtn,True,,False,1525891796479,False
2017-03-20T17:50:47Z,henwttch,"iOS 9.3.5 (iPhone8,1)",0,US,66.87.77.138,unknown,My One And Only Love,Chick Corea,The Best Of Chick Corea,spotify:track:21WlpZiXLelHjdoMUhHfrm,,,,fwdbtn,fwdbtn,True,,False,0,False
2022-08-04T21:18:18Z,henwttch,"iOS 15.6 (iPhone11,8)",224472,US,207.237.209.35,unknown,CHURCH GIRL,Beyoncé,RENAISSANCE,spotify:track:2mqTtvbKxH7SoEQ2oGAnsA,,,,trackdone,trackdone,False,,False,1659647673475,False
2020-11-15T07:32:30Z,henwttch,"iOS 13.7 (iPhone11,8)",225266,US,108.204.107.107,unknown,Warm (feat. HAIM),Charli XCX,Charli,spotify:track:2xHEAdEalJ5YcP0ur8kF6L,,,,trackdone,trackdone,True,,False,1605425324190,False
2020-09-19T17:53:48Z,henwttch,"iOS 13.7 (iPhone11,8)",23800,US,108.204.107.107,unknown,Still into You,Paramore,Paramore,spotify:track:1yjY7rpaAQvKwpdUliHx0d,,,,playbtn,endplay,False,,False,1600538003472,False
2020-08-24T01:42:41Z,henwttch,"iOS 13.6 (iPhone11,8)",212439,US,166.170.223.236,unknown,Pin,Grimes,Art Angels,spotify:track:4EbkpSxyWfJcpqzO2MzPz7,,,,trackdone,trackdone,True,,False,1598233147744,False
2015-07-02T22:28:25Z,henwttch,"iOS 8.3 (iPhone5,3)",254266,US,67.184.131.189,unknown,Government Hooker,Lady Gaga,Born This Way,spotify:track:163qYiv7eLxiExe5FwUZqm,,,,fwdbtn,trackdone,True,False,False,0,False
2020-03-02T05:34:31Z,henwttch,"iOS 13.3.1 (iPhone11,8)",1002,US,99.55.204.166,unknown,High Heels,Dorian Electra,High Heels,spotify:track:39VcGVCmRgpPdCtNdteHfw,,,,fwdbtn,fwdbtn,True,,False,1583127268733,False
2016-04-16T18:26:29Z,henwttch,"iOS 9.3.1 (iPhone8,1)",160314,US,66.87.77.234,unknown,Unfinished Business,Chairlift,Moth,spotify:track:7eVuaxbkzHQAxvK0D4xaGQ,,,,trackdone,fwdbtn,True,,False,0,False
2016-08-08T04:32:12Z,henwttch,"iOS 9.3.4 (iPhone8,1)",197815,US,68.250.117.37,unknown,Cool Girl,Tove Lo,Cool Girl,spotify:track:6vJ0Fezf6Etha2C4H21FKO,,,,clickrow,trackdone,True,,False,0,False
2021-05-11T05:16:53Z,henwttch,"iOS 14.4 (iPhone11,8)",179573,US,207.237.209.35,unknown,We Go Together - From “Grease”,John Travolta,Grease,spotify:track:5CyZPkmTBmq61SunRDysna,,,,fwdbtn,trackdone,True,,False,1620710034533,False
2014-10-28T00:45:19Z,henwttch,"iOS 7.1.2 (iPhone4,1)",354360,US,166.175.61.58,unknown,Television,Natalia Kills,Trouble,spotify:track:3Qd2hv3zY6EIx9J94d7thb,,,,fwdbtn,trackdone,True,False,False,0,False
2018-04-09T07:11:35Z,henwttch,"iOS 11.2.6 (iPhone9,1)",208390,US,99.203.14.103,unknown,cycles,Tove Lo,BLUE LIPS,spotify:track:5rUETOajWWAqpjamjDD4cT,,,,clickrow,trackdone,False,,False,1523257686932,False
2018-04-12T04:38:07Z,henwttch,"iOS 11.2.6 (iPhone9,1)",199693,US,99.203.143.0,unknown,TiK ToK,Kesha,Animal,spotify:track:5OMwQFBcte0aWFJFqrr5oj,,,,trackdone,trackdone,False,,False,1523507686035,False
2016-09-16T05:56:14Z,henwttch,"iOS 9.3.5 (iPhone8,1)",696,US,66.87.77.200,unknown,TiK ToK,Kesha,Animal,spotify:track:5OMwQFBcte0aWFJFqrr5oj,,,,fwdbtn,fwdbtn,True,,False,0,False
2021-06-25T08:22:18Z,henwttch,"iOS 14.4 (iPhone11,8)",159160,US,207.237.209.35,unknown,Options (feat. JID),Doja Cat,Planet Her,spotify:track:1ayV64ur8VWgc6OPtPRl1q,,,,trackdone,trackdone,False,,False,1624609179037,False
2020-07-07T22:22:58Z,henwttch,"iOS 13.5.1 (iPhone11,8)",222413,US,108.204.107.107,unknown,Down With the Clique,Solange,When I Get Home,spotify:track:3803fF96TYnzkSMA0M0L5H,,,,trackdone,trackdone,False,,False,1594160355463,False
2021-02-20T20:10:06Z,henwttch,"iOS 14.4 (iPhone11,8)",267293,US,108.204.107.107,unknown,Head over Feet - 2015 Remaster,Alanis Morissette,Jagged Little Pill,spotify:track:735rjks7kQgWCjTQlIHMuH,,,,clickrow,trackdone,True,,False,1613851539545,False
2014-10-22T23:43:59Z,henwttch,"iOS 7.1.2 (iPhone4,1)",5340,US,69.136.170.168,unknown,No Love Allowed,Rihanna,Unapologetic,spotify:track:2q03jmzxgUJvghzGeafaWO,,,,clickrow,fwdbtn,False,True,False,0,False
2018-09-28T07:06:37Z,henwttch,"iOS 11.2.6 (iPhone9,1)",289080,US,147.126.10.153,unknown,Ride,Lana Del Rey,Paradise,spotify:track:7EWgsXKCJPlsJSbd5eCQOi,,,,trackdone,trackdone,False,,False,1538116050235,False
2021-03-02T17:57:10Z,henwttch,"iOS 14.4 (iPhone11,8)",185594,US,166.175.190.29,unknown,Throatzillaaa,Slayyyter,Throatzillaaa,spotify:track:4BlT9iLV7q97uPfzA2f3LQ,,,,playbtn,trackdone,True,,False,1614707645286,False
2021-06-17T07:43:52Z,henwttch,"iOS 14.4 (iPhone11,8)",46397,US,207.237.209.35,unknown,Highly Emotional People,MARINA,Ancient Dreams In A Modern Land,spotify:track:16njnc6I37mlmuLYFdxrsq,,,,appload,trackdone,False,,False,1623915783931,False
2017-11-09T04:22:39Z,henwttch,Windows 7 (6.1.7601; x64; SP1; S),97430,US,143.195.251.145,unknown,Wallet,Regina Spektor,Far,spotify:track:2FPzrR7FIbt0xna14EBDiZ,,,,trackdone,fwdbtn,True,,False,1510201265779,False
2020-04-08T05:20:18Z,henwttch,"iOS 13.3.1 (iPhone11,8)",194230,US,99.55.204.166,unknown,Make Me Feel,Janelle Monáe,Dirty Computer,spotify:track:5gW5dSy3vXJxgzma4rQuzH,,,,trackdone,trackdone,True,,False,1586322257668,False
2017-12-10T18:34:12Z,henwttch,"iOS 10.3.2 (iPhone8,1)",215360,US,99.203.15.59,unknown,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,spotify:track:2nGFzvICaeEWjIrBrL2RAx,,,,trackdone,trackdone,True,,False,1512930635929,False
2021-08-26T19:34:43Z,henwttch,"iOS 14.7.1 (iPhone11,8)",296105,US,166.175.60.142,unknown,Venice Bitch,Lana Del Rey,Norman Fucking Rockwell!,spotify:track:3hwQhakFwm9soLEBnSDH17,,,,trackdone,endplay,False,,False,1630006185844,False
2020-12-08T19:51:06Z,henwttch,"iOS 14.2 (iPhone11,8)",182293,US,108.204.107.107,unknown,Something - Remastered 2009,The Beatles,Abbey Road,spotify:track:0pNeVovbiZHkulpGeOx1Gj,,,,trackdone,trackdone,True,,False,1607456883012,False
2015-08-29T22:33:57Z,henwttch,"iOS 8.4 (iPhone5,3)",2693,US,166.175.189.182,unknown,Heaven,Beyoncé,BEYONCÉ [Platinum Edition],spotify:track:0fYwfZcgijhIOyXn0RVPwq,,,,fwdbtn,fwdbtn,True,True,False,0,False
2016-06-30T02:26:00Z,henwttch,"iOS 9.3.2 (iPhone8,1)",282389,US,67.184.131.189,unknown,Nothing Really Matters,V V Brown,Samson & Delilah,spotify:track:2RT1peihzBkfOFVMLdAXXx,,,,clickrow,endplay,False,,False,0,False
2021-12-02T18:20:38Z,henwttch,"iOS 14.8.1 (iPhone11,8)",144541,US,207.237.209.35,unknown,DE AQUÍ NO SALES - Cap.4: Disputa,ROSALÍA,El Mal Querer,spotify:track:0CaiddWO1F3v4nTQGgfk9A,,,,trackdone,trackdone,False,,False,1638469093701,False
2022-02-25T00:56:25Z,henwttch,"iOS 14.8.1 (iPhone11,8)",160794,US,207.237.209.35,unknown,Skin A Rat,SASAMI,Make It Right,spotify:track:32PsjnSbkuqVZwVRRyx6Lv,,,,trackdone,trackdone,True,,False,1645750423226,False
2020-03-29T03:56:21Z,henwttch,"iOS 13.3.1 (iPhone11,8)",162000,US,99.55.204.166,unknown,Alone,Slayyyter,Slayyyter,spotify:track:7BRMf5NDCY6K0cHwNFyQev,,,,fwdbtn,trackdone,True,,False,1585454019516,False
2018-01-18T04:40:14Z,henwttch,"iOS 10.3.2 (iPhone8,1)",82732,US,99.203.14.112,unknown,Girl on Fire,Alicia Keys,Girl on Fire (Remixes) - EP,spotify:track:4esOae7i4rqTbAu9o5Pxco,,,,trackdone,endplay,False,,False,1516250327905,False
2020-11-30T23:03:54Z,henwttch,"iOS 14.2 (iPhone11,8)",148000,US,108.204.107.107,unknown,Don't Touch,Lil Mariko,Don't Touch,spotify:track:2VrCgaINz9U7R1bbR1cXYG,,,,trackdone,trackdone,True,,False,1606777285730,False
2018-06-09T03:46:46Z,henwttch,"iOS 11.2.6 (iPhone9,1)",301,US,24.15.102.177,unknown,Dancin' In Circles,Lady Gaga,Joanne,spotify:track:0lqcnnclUdVbPPboOldEPp,,,,fwdbtn,fwdbtn,True,,False,1528516005205,False
2016-09-15T17:05:41Z,henwttch,"iOS 9.3.5 (iPhone8,1)",1066,US,66.87.77.200,unknown,"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",spotify:track:1FMm3wG5WOhi7js35KR7Ea,,,,fwdbtn,fwdbtn,True,,False,0,False
2021-01-10T19:11:26Z,henwttch,"iOS 14.2 (iPhone11,8)",234226,US,108.204.107.107,unknown,Enjoy,Björk,Post,spotify:track:6JQVN9gi04NCK1tiz0aQA1,,,,trackdone,trackdone,True,,False,1610305650792,False
2021-10-17T05:55:14Z,henwttch,"iOS 14.7.1 (iPhone11,8)",225266,US,207.237.209.35,unknown,Warm (feat. HAIM),Charli XCX,Charli,spotify:track:2xHEAdEalJ5YcP0ur8kF6L,,,,trackdone,trackdone,False,,False,1634449888289,False
2019-04-22T20:35:16Z,henwttch,"iOS 12.2 (iPhone9,1)",114370,US,147.126.10.156,unknown,Freedom - Homecoming Live,Beyoncé,HOMECOMING: THE LIVE ALBUM,spotify:track:2NTp1e0sRMHiw368rfCGvE,,,,trackdone,trackdone,False,,False,1555965200993,False
2020-04-15T08:26:27Z,henwttch,"iOS 13.3.1 (iPhone11,8)",194169,US,99.55.204.166,unknown,Insomnia,Caroline Polachek,Pang,spotify:track:1hEusmjsW1ZxqmBYs9AmfR,,,,trackdone,trackdone,False,,False,1586938992777,False
2019-12-13T21:09:54Z,henwttch,"iOS 13.1.3 (iPhone11,8)",194169,US,147.126.10.156,unknown,Insomnia,Caroline Polachek,Pang,spotify:track:1hEusmjsW1ZxqmBYs9AmfR,,,,trackdone,trackdone,False,,False,1576271199740,False
2020-12-03T16:36:59Z,henwttch,"iOS 14.2 (iPhone11,8)",8000,US,108.204.107.107,unknown,Darkest Hour,Sevdaliza,Shabrang,spotify:track:5kKSRef0a8xs9EMeLVbHXX,,,,clickrow,endplay,True,,False,1607013411085,False
2016-09-15T06:07:43Z,henwttch,"iOS 9.3.5 (iPhone8,1)",0,US,66.87.77.200,unknown,Mesmerize,Ja Rule,The Last Temptation,spotify:track:2iclfHORMqpR3TxuhwVRhD,,,,fwdbtn,fwdbtn,True,,False,0,False
2019-11-10T21:10:20Z,henwttch,"iOS 13.1.3 (iPhone11,8)",43840,US,147.126.10.156,unknown,"Crazy Redd's Tent (From ""Animal Crossing"")",daigoro789,Animal Crossing Series Piano Collections: 111 Tracks (For Piano Solo),spotify:track:6rJhaPbjJ4gcKxxy1EiwKb,,,,trackdone,trackdone,True,,False,1573420175229,False
2020-11-10T02:40:32Z,henwttch,"iOS 13.7 (iPhone11,8)",161962,US,108.204.107.107,unknown,Small Talk,Katy Perry,Small Talk,spotify:track:4NmE2ytXI8S2svTRSmEdpO,,,,trackdone,trackdone,False,,False,1604975869543,False
2021-04-03T17:37:51Z,henwttch,"iOS 14.4 (iPhone11,8)",294002,US,108.204.107.107,unknown,Honey,Robyn,Honey,spotify:track:3olYZQTYOLYNImERBnZZqm,,,,trackdone,trackdone,True,,False,1617471176631,False
2019-08-19T18:14:19Z,henwttch,"iOS 12.3.1 (iPhone9,1)",202000,US,147.126.10.21,unknown,Digital Witness,St. Vincent,St. Vincent,spotify:track:08F2SMlPS3jD6w9UojyA6g,,,,clickrow,trackdone,True,,False,1566238257298,False
2015-01-25T22:11:13Z,henwttch,"iOS 8.1.2 (iPhone5,3)",193733,US,69.136.170.168,unknown,Jesus Walks,Kanye West,The College Dropout,spotify:track:62r62ArmWq38cu6QCVgyTc,,,,trackdone,trackdone,True,False,False,0,False
2017-04-13T22:14:20Z,henwttch,"iOS 9.3.5 (iPhone8,1)",0,US,66.87.77.223,unknown,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,Sweet Dreams (Are Made Of This),spotify:track:1TfqLAPs4K3s2rJMoCokcS,,,,fwdbtn,fwdbtn,True,,False,0,False
2019-05-04T00:40:32Z,henwttch,"iOS 12.2 (iPhone9,1)",240776,US,147.126.10.153,unknown,Before I Let Go - Homecoming Live Bonus Track,Beyoncé,HOMECOMING: THE LIVE ALBUM,spotify:track:7LikBkHerFGZ58QHVOKp1t,,,,trackdone,trackdone,False,,False,1556930190509,False
2018-11-09T02:52:53Z,henwttch,web_player windows 10;chrome 70.0;desktop,157186,ZZ,147.126.10.5,"Mozilla%2F5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F70.0.3538.77%20Safari%2F537.36",I'm Sorry (feat. Shiloh),Swell,Theres Still Us - EP,spotify:track:0oX75M5oIgft6yF9F8ror7,,,,trackdone,trackdone,False,,False,0,False
2022-02-22T05:27:56Z,henwttch,"iOS 14.8.1 (iPhone11,8)",72080,US,207.237.209.35,unknown,James Joint,Rihanna,ANTI,spotify:track:6K4Co1NQyOnoFEJMkZHkln,,,,trackdone,trackdone,False,,False,1645507603170,False
2021-07-20T03:46:09Z,henwttch,"iOS 14.4 (iPhone11,8)",157800,US,207.237.209.35,unknown,Hate Me,Miley Cyrus,Plastic Hearts,spotify:track:0rFcav2bUNH6NC9576Viiu,,,,trackdone,trackdone,True,,False,1626752610416,False
2019-11-05T04:43:18Z,henwttch,"iOS 13.1.3 (iPhone11,8)",59163,US,147.126.10.129,unknown,Once More to See You,Mitski,Puberty 2,spotify:track:4NUzTA6zllnTaZRidrd9NI,,,,trackdone,endplay,True,,False,1572928936906,False
2017-09-15T03:38:58Z,henwttch,Windows 7 (6.1.7601; x64; SP1; S),59900,US,143.195.251.145,unknown,All Star,Smash Mouth,Astro Lounge,spotify:track:3cfOd4CMv2snFaKAnMdnvK,,,,clickrow,endplay,False,,False,1505446679282,False
2020-09-06T22:08:58Z,henwttch,"iOS 13.6.1 (iPhone11,8)",192066,US,108.204.107.107,unknown,Tony the Beat,The Sounds,Dying to Say This to You,spotify:track:6QxQz4h8vdcVb9NZq2x8RO,,,,trackdone,trackdone,True,,False,1599429945471,False
2021-03-02T21:56:14Z,henwttch,"iOS 14.4 (iPhone11,8)",166100,US,166.175.190.29,unknown,UK Hun? (United Kingdolls Version),"The Cast of RuPaul's Drag Race UK, Season 2",UK Hun? (United Kingdolls Version),spotify:track:1lZS5NcFUVEZNYSWHtfJPk,,,,trackdone,trackdone,False,,False,1614722007705,False
2019-12-06T00:20:33Z,henwttch,"iOS 13.1.3 (iPhone11,8)",19501,US,147.126.10.21,unknown,Kill Bill,Brown Eyed Girls,Kill Bill,spotify:track:1Gsd8CRAt7h7vDESgAHVeM,,,,trackdone,endplay,False,,False,1575591612049,False
2020-09-11T06:14:31Z,henwttch,"iOS 13.6.1 (iPhone11,8)",960,US,108.204.107.107,unknown,DJ Every Night,A. G. Cook,7G,spotify:track:0pBT09wZfUHe4sBQov94Y6,,,,fwdbtn,fwdbtn,False,,False,1599804869577,False
2018-10-26T23:53:55Z,henwttch,"iOS 11.2.6 (iPhone9,1)",46848,US,147.126.10.153,unknown,Love Galore (feat. Travis Scott),SZA,Ctrl,spotify:track:0q75NwOoFiARAVp4EXU4Bs,,,,trackdone,endplay,False,,False,1540597488773,False
2022-04-09T08:21:19Z,henwttch,"iOS 14.8.1 (iPhone11,8)",138800,US,207.237.209.35,unknown,Yuck,Charli XCX,CRASH,spotify:track:2bFWJKaM3j7pklZmZVaIZY,,,,trackdone,trackdone,True,,False,1649492339199,False
2016-01-26T05:50:52Z,henwttch,"iOS 9.2 (iPhone8,1)",217746,US,66.87.78.120,unknown,Unstoppable,Sia,Unstoppable,spotify:track:4W7uMjg5a9ZqgNZzpY6ekk,,,,clickrow,trackdone,True,False,False,0,False
2019-10-31T03:05:26Z,henwttch,"iOS 13.1.3 (iPhone11,8)",264026,US,147.126.10.21,unknown,Ever Again,Robyn,Honey,spotify:track:2E5e4J3nm1LMHkqTS21Dlq,,,,backbtn,trackdone,True,,False,1572490862889,False
2020-10-04T01:34:03Z,henwttch,"iOS 13.7 (iPhone11,8)",239280,US,108.204.107.107,unknown,Soul Control,Jessie Ware,What's Your Pleasure?,spotify:track:7KXYD0NGzDgZ3J0fQ72SGZ,,,,trackdone,trackdone,False,,False,1601775003318,False
2017-11-15T21:39:07Z,henwttch,"iOS 10.3.2 (iPhone8,1)",14401,US,99.203.143.1,unknown,Kids,MGMT,Oracular Spectacular,spotify:track:1jJci4qxiYcOHhQR247rEU,,,,trackdone,fwdbtn,True,,False,1510781930465,False
2021-04-24T16:58:32Z,henwttch,"iOS 14.4 (iPhone11,8)",6997,US,166.175.58.110,unknown,Beautiful Superstar - EASYFUN Remix,A. G. Cook,Beautiful Superstar,spotify:track:0OtYrG6YPBiHh8dc4OtSuW,,,,clickrow,endplay,False,,False,1619283504273,False
2022-05-24T04:49:52Z,henwttch,Windows 10 (10.0.19044; x64; AppX),3580,US,207.237.209.35,unknown,Watching You Without Me - 2018 Remaster,Kate Bush,Hounds of Love,spotify:track:7kRH377D4yZr70kyQEFZW1,,,,clickrow,endplay,True,,False,1653367788240,False
2021-10-29T09:22:17Z,henwttch,"iOS 14.8 (iPhone11,8)",221986,US,166.175.56.66,unknown,I Don’t Think I Can Do This Again (with Clairo),Mura Masa,I Don’t Think I Can Do This Again,spotify:track:3udJxehBCZ27wRO9gSum4B,,,,trackdone,trackdone,True,,False,1635499114012,False
2022-05-03T22:55:58Z,henwttch,"iOS 15.4.1 (iPhone11,8)",184762,US,207.237.209.35,unknown,No One Dies From Love,Tove Lo,No One Dies From Love,spotify:track:62MosvjGMQY3HeGPFEsmM1,,,,appload,trackdone,True,,False,1651618369469,False
2017-01-26T06:24:24Z,henwttch,"iOS 9.3.5 (iPhone8,1)",1555,US,66.87.77.181,unknown,Let It Be - Remastered 2009,The Beatles,Let It Be,spotify:track:7iN1s7xHE4ifF5povM6A48,,,,fwdbtn,fwdbtn,True,,False,0,False
2020-08-30T03:04:18Z,henwttch,"iOS 13.6.1 (iPhone11,8)",159733,US,108.204.107.107,unknown,Physical (feat. Gwen Stefani) [Mark Ronson Remix] [Mixed],Dua Lipa,Club Future Nostalgia,spotify:track:1GGuz6FiDdy6uH545iwYHn,,,,trackdone,trackdone,False,,False,1598756497837,False
2021-07-02T04:52:31Z,henwttch,"iOS 14.4 (iPhone11,8)",1088,US,67.167.223.147,unknown,Venom,Slayyyter,Troubled Paradise,spotify:track:2Ay7YxUp7OsXbx7sa5KXLI,,,,clickrow,endplay,True,,False,1625201548552,False
2018-06-09T17:57:07Z,henwttch,"iOS 11.2.6 (iPhone9,1)",0,US,24.15.102.177,unknown,Genius Next Door,Regina Spektor,Far,spotify:track:67NTUaVW8ApaANOFU5nijd,,,,backbtn,backbtn,False,,False,1528567026561,False
2021-02-14T16:28:29Z,henwttch,"iOS 14.4 (iPhone11,8)",175342,US,108.204.107.107,unknown,Tempo (feat. Missy Elliott),Lizzo,Cuz I Love You,spotify:track:3bNsWZO3oQxRYlTMS4H7cw,,,,trackdone,trackdone,True,,False,1613319932749,False
2018-04-29T17:43:14Z,henwttch,"iOS 11.2.6 (iPhone9,1)",1493,US,24.15.102.177,unknown,Baby Boy (feat. Sean Paul),Beyoncé,Dangerously In Love,spotify:track:4WY3HyGXsWqjFRCVD6gnTe,,,,appload,endplay,False,,False,1525023723719,False
2021-05-27T06:22:44Z,henwttch,"iOS 14.4 (iPhone11,8)",219493,US,99.55.204.166,unknown,Gimme,BANKS,III,spotify:track:2J4T0IOIZjQhLzosKPR2PN,,,,trackdone,trackdone,False,,False,1622096343803,False
2019-06-26T03:46:16Z,henwttch,"iOS 12.3.1 (iPhone9,1)",603,US,99.203.143.53,unknown,While My Guitar Gently Weeps,Martin Luther McCoy,Across The Universe,spotify:track:4ZxgNyYSfC6QiV9eGgPv9g,,,,playbtn,endplay,True,,False,1561520774616,False
2019-12-17T16:39:52Z,henwttch,"iOS 13.1.3 (iPhone11,8)",339866,US,99.55.204.166,unknown,I Used to Love Him (feat. Mary J. Blige),Ms. Lauryn Hill,The Miseducation of Lauryn Hill,spotify:track:3IRdgbdqDcmJBIa6TY2mKX,,,,trackdone,trackdone,True,,False,1576600451998,False
2015-06-07T02:39:24Z,henwttch,"iOS 8.3 (iPhone5,3)",2043,US,67.184.131.189,unknown,Pretty Hurts,Beyoncé,BEYONCÉ [Platinum Edition],spotify:track:7lUA4P03AhwAw40JHkdyGr,,,,fwdbtn,fwdbtn,True,True,False,0,False
2020-06-12T16:45:28Z,henwttch,"iOS 13.4.1 (iPhone11,8)",143921,US,108.204.107.107,unknown,gecgecgec,100 gecs,1000 gecs,spotify:track:29XGg8g4O7x8nUWPUfodM0,,,,trackdone,trackdone,False,,False,1591980183551,False
2020-11-29T01:47:25Z,henwttch,"iOS 14.2 (iPhone11,8)",8057,US,108.204.107.107,unknown,"Concerning the UFO sighting near Highland, Illinois",Sufjan Stevens,Illinois,spotify:track:2Swpr4UiCfYUl1wbxrduBs,,,,clickrow,endplay,True,,False,1606614436860,False
2020-04-09T20:06:39Z,henwttch,"iOS 13.3.1 (iPhone11,8)",161691,US,99.55.204.166,unknown,You'll miss me when I'm not around,Grimes,Miss Anthropocene,spotify:track:5CCI3yvULsQRQacPgQ1NCO,,,,fwdbtn,trackdone,True,,False,1586462638188,False
2022-09-19T01:18:13Z,henwttch,"iOS 15.6.1 (iPhone11,8)",189796,US,138.207.157.90,unknown,Homemade Dynamite,Lorde,Melodrama,spotify:track:02oAUzv4M0ItuTDy2RT3IT,,,,trackdone,trackdone,False,,False,1663550103100,False
2020-12-03T18:01:08Z,henwttch,"iOS 14.2 (iPhone11,8)",98443,US,108.204.107.107,unknown,800 db cloud,100 gecs,1000 gecs,spotify:track:2MLuFz9Y3Vg3PF0Yf93M5c,,,,appload,trackdone,True,,False,1607018369535,False
