ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2018-09-25T02:09:59Z,henwttch,"iOS 11.2.6 (iPhone9,1)",9378,US,147.126.10.153,unknown,Somewhere Around Here,Chairlift,Does You Inspire You,spotify:track:5fRiYUo5ZqAe1MX24jA1Kc,,,,trackdone,endplay,False,,False,1537841388001,False
2019-07-01T04:13:21Z,henwttch,"iOS 12.3.1 (iPhone9,1)",215986,US,99.203.143.111,unknown,Chachachá,Jósean Log,Háblate de Mí,spotify:track:6aommJFM8i3iT4inKuDSXh,,,,clickrow,trackdone,True,,False,1561954184773,False
2019-03-11T00:30:49Z,henwttch,"iOS 12.1.2 (iPhone9,1)",226200,US,147.126.10.153,unknown,Lies,MARINA,Electra Heart,spotify:track:2k4yzd3YejgP3kqOo0FOnS,,,,trackdone,trackdone,False,,False,1552264022768,False
2018-07-15T21:00:03Z,henwttch,"iOS 11.2.6 (iPhone9,1)",197573,US,24.15.102.177,unknown,God is a woman,Ariana Grande,God is a woman,spotify:track:7gkWXbAxIYuvtOpcN3p9GJ,,,,clickrow,trackdone,True,,False,1531688205529,False
2019-02-18T07:01:28Z,henwttch,"iOS 12.1.2 (iPhone9,1)",186333,US,147.126.10.153,unknown,Gemini Feed,BANKS,The Altar,spotify:track:5fdzPMOxUqVJYSzTP5cFP7,,,,trackdone,trackdone,True,,False,1550473101113,False
2019-07-01T22:23:30Z,henwttch,"iOS 12.3.1 (iPhone9,1)",289093,US,99.203.143.111,unknown,Pulaski at Night,Andrew Bird,I Want to See Pulaski at Night,spotify:track:3v6NuKeDbFbaq1lNjw3XtR,,,,trackdone,trackdone,True,,False,1562019520554,False
2017-10-11T04:59:10Z,henwttch,"iOS 10.3.2 (iPhone8,1)",15076,US,99.203.15.228,unknown,"Whenever, Wherever",Shakira,Laundry Service,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,,,,trackdone,fwdbtn,True,,False,1507697854159,False
2017-08-22T03:39:00Z,henwttch,"iOS 10.3.2 (iPhone8,1)",114325,US,143.195.39.107,unknown,Here Comes The Sun - Remastered 2009,The Beatles,Abbey Road,spotify:track:6dGnYIeXmHdcikdzNNDMm2,,,,fwdbtn,endplay,True,,False,0,False
2022-04-19T06:06:30Z,henwttch,"iOS 15.4.1 (iPhone11,8)",130592,US,207.237.209.35,unknown,Black Bathing Suit,Lana Del Rey,Blue Banisters,spotify:track:2LQGoKFKkZ9yk3UeYFj2xo,,,,trackdone,endplay,True,,False,1650348257468,False
2021-02-12T15:08:18Z,henwttch,"iOS 14.4 (iPhone11,8)",171727,US,108.204.107.107,unknown,Liability,Lorde,Melodrama,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,,,,trackdone,trackdone,True,,False,1613142325504,False
2021-06-14T05:03:03Z,henwttch,"iOS 14.4 (iPhone11,8)",33372,US,207.237.209.35,unknown,…At The Holiday Party,St. Vincent,Daddy's Home,spotify:track:5LvNPnYoZA1XCMgUGgAges,,,,appload,trackdone,True,,False,1623645583466,False
2022-05-24T04:41:38Z,henwttch,Windows 10 (10.0.19044; x64; AppX),5740,US,207.237.209.35,unknown,Fun Tonight,Lady Gaga,Chromatica,spotify:track:6hyQVqfHFvsJDjcmj4qrHf,,,,clickrow,endplay,True,,False,1653367291385,False
2020-11-12T23:11:02Z,henwttch,"iOS 13.7 (iPhone11,8)",184533,US,108.204.107.107,unknown,Party For One,Carly Rae Jepsen,Dedicated,spotify:track:7KW3XQV5Or5CF57MYVj5h4,,,,trackdone,trackdone,False,,False,1605222477141,False
2021-07-26T03:34:30Z,henwttch,"iOS 14.4 (iPhone11,8)",161962,US,207.237.209.35,unknown,Small Talk,Katy Perry,Small Talk,spotify:track:4NmE2ytXI8S2svTRSmEdpO,,,,fwdbtn,trackdone,True,,False,1627270309267,False
2021-07-17T02:31:51Z,henwttch,"iOS 14.4 (iPhone11,8)",146280,US,207.237.209.35,unknown,Wallet,Regina Spektor,Far,spotify:track:5FDAbQDMHlVl223ytfd4qZ,,,,trackdone,trackdone,True,,False,1626488963833,False
2021-10-26T21:12:43Z,henwttch,"iOS 14.8 (iPhone11,8)",202492,US,207.237.209.35,unknown,Death By Sex,Kim Petras,TURN OFF THE LIGHT,spotify:track:4mejIJjLdjbg83GThvOisK,,,,trackdone,trackdone,False,,False,1635282560395,False
2020-11-22T18:27:05Z,henwttch,"iOS 13.7 (iPhone11,8)",253777,US,108.204.107.107,unknown,Crickets,Cecile Believe,Plucking a Cherry From The Void,spotify:track:2NWI8JM7nbSXJUX1QLorRj,,,,trackdone,trackdone,False,,False,1606069370984,False
2019-10-17T03:31:23Z,henwttch,"iOS 13.1.2 (iPhone11,8)",183866,US,147.126.10.21,unknown,So Hot You're Hurting My Feelings,Caroline Polachek,So Hot You're Hurting My Feelings,spotify:track:1hjQ3EARnSDznlLaXaWAhf,,,,clickrow,trackdone,False,,False,1571282899709,False
2018-08-14T07:27:03Z,henwttch,"iOS 11.2.6 (iPhone9,1)",650,US,24.15.102.177,unknown,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,spotify:track:6KuXb26rHuRy3ZDse1VRmx,,,,fwdbtn,fwdbtn,False,,False,1534231622633,False
2018-09-07T17:03:13Z,henwttch,"iOS 11.2.6 (iPhone9,1)",172106,US,147.126.10.153,unknown,everytime,Ariana Grande,Sweetener,spotify:track:0WdR2AyLW1Drd3OUdwezM0,,,,clickrow,trackdone,True,,False,1536339621410,False
2015-09-25T20:06:08Z,henwttch,"iOS 8.4 (iPhone5,3)",2321,US,166.175.187.52,unknown,"Dance, Dance",Fall Out Boy,From Under The Cork Tree,spotify:track:0a7BloCiNzLDD9qSQHh5m7,,,,fwdbtn,fwdbtn,True,True,False,0,False
2018-02-03T02:13:30Z,henwttch,Windows 7 (6.1.7601; x64; SP1; S),208689,US,143.195.251.145,unknown,Room for 2,Dua Lipa,Dua Lipa,spotify:track:4isCUHcZJs0o8niODly6qc,,,,trackdone,trackdone,True,,False,1517623818510,False
2021-10-07T01:45:33Z,henwttch,"iOS 14.7.1 (iPhone11,8)",153702,US,207.237.209.35,unknown,Crickets,Cecile Believe,Plucking a Cherry From The Void,spotify:track:6KeR1TxKEDqY8DWnCZo6Fn,,,,appload,trackdone,False,,False,1633570978213,False
2020-01-06T03:59:35Z,henwttch,"iOS 13.3 (iPhone11,8)",182000,US,99.55.204.166,unknown,NASA,Ariana Grande,"thank u, next",spotify:track:4uTvPEr01pjTbZgl7jcKBD,,,,trackdone,trackdone,True,,False,1578282992681,False
2020-02-20T03:56:01Z,henwttch,"iOS 13.3.1 (iPhone11,8)",16149,US,147.126.10.129,unknown,Sober II (Melodrama),Lorde,Melodrama,spotify:track:0dtMnnWhm2AXVxjJy5hUPe,,,,fwdbtn,fwdbtn,False,,False,1582170944372,False
2019-05-06T03:36:05Z,henwttch,"iOS 12.2 (iPhone9,1)",144541,US,73.36.189.15,unknown,DE AQUÍ NO SALES - Cap.4: Disputa,ROSALÍA,El Mal Querer,spotify:track:0CaiddWO1F3v4nTQGgfk9A,,,,trackdone,trackdone,True,,False,1557113620393,False
2018-11-10T21:45:10Z,henwttch,"iOS 11.2.6 (iPhone9,1)",196765,US,147.126.10.153,unknown,Uh-merica,Regina Spektor,Begin to Hope,spotify:track:3qaWrudsPNYQvHGVKiL1AX,,,,trackdone,trackdone,True,,False,1541886112977,False
2022-07-18T19:22:47Z,henwttch,"iOS 15.5 (iPhone11,8)",348,US,207.237.209.35,unknown,Aura,Lady Gaga,ARTPOP,spotify:track:3fibIzbkYbvTmdoD5u2nPm,,,,clickrow,endplay,False,,False,1658172166064,False
2019-07-02T00:00:22Z,henwttch,"iOS 12.3.1 (iPhone9,1)",192,US,99.203.15.36,unknown,Stacy's Mom,Fountains Of Wayne,Welcome Interstate Managers,spotify:track:27L8sESb3KR79asDUBu8nW,,,,fwdbtn,fwdbtn,False,,False,1562025620147,False
2017-10-04T20:54:37Z,henwttch,"iOS 10.3.2 (iPhone8,1)",0,US,143.195.39.107,unknown,Domino,Jessie J,Who You Are,spotify:track:6MAdEUilV2p9RQUqE5bMAK,,,,fwdbtn,fwdbtn,True,,False,1507150476152,False
2019-07-31T04:53:13Z,henwttch,"iOS 12.3.1 (iPhone9,1)",1741,US,99.203.15.229,unknown,I Just Can't Wait to Be King,JD McCrary,The Lion King,spotify:track:2xUdYfY3LpJb4Iv37RypnO,,,,fwdbtn,fwdbtn,True,,False,1564548491159,False
2016-06-23T22:52:59Z,henwttch,"iOS 9.3.2 (iPhone8,1)",177333,US,67.184.131.189,unknown,Moth to the Flame,Chairlift,Moth,spotify:track:1x7mSgmTRbbRu3lRX6gm8o,,,,trackdone,trackdone,True,,False,0,False
2014-10-22T23:45:24Z,henwttch,"iOS 7.1.2 (iPhone4,1)",1300,US,69.136.170.168,unknown,Get It Over With,Rihanna,Unapologetic,spotify:track:36su1AYFo1yBgtT8kVV2nN,,,,fwdbtn,fwdbtn,True,True,False,0,False
2021-02-03T23:09:26Z,henwttch,"iOS 14.4 (iPhone11,8)",202200,US,108.204.107.107,unknown,Cayendo (Side A - Acoustic),Frank Ocean,Cayendo (Side A - Acoustic),spotify:track:72794Eag03xdy7TO0KNuid,,,,trackdone,trackdone,True,,False,1612393562915,False
2018-02-13T06:47:44Z,henwttch,"iOS 10.3.2 (iPhone8,1)",1280,US,99.203.142.191,unknown,In the Dark,Camila Cabello,Camila,spotify:track:1GO9vCm5Cra5uWGSWQ5mGK,,,,fwdbtn,endplay,True,,False,1518504462428,False
2020-11-07T04:50:33Z,henwttch,"iOS 13.7 (iPhone11,8)",3018,US,108.204.107.107,unknown,Self Destruct,Slayyyter,Self Destruct (feat. Wuki),spotify:track:4ysFUHV0U6cxRECKZat00X,,,,clickrow,endplay,True,,False,1604724629534,False
2020-05-25T16:51:06Z,henwttch,"iOS 13.4.1 (iPhone11,8)",194169,US,166.175.59.56,unknown,Insomnia,Caroline Polachek,Pang,spotify:track:1hEusmjsW1ZxqmBYs9AmfR,,,,trackdone,trackdone,False,,False,1590425068366,False
2018-07-01T21:24:41Z,henwttch,"iOS 11.2.6 (iPhone9,1)",1230,US,24.15.102.177,unknown,Truffle Butter,Nicki Minaj,Truffle Butter,spotify:track:3keUgTGEoZJt0QkzTB6kHg,,,,fwdbtn,fwdbtn,True,,False,1530480278968,False
2020-02-20T07:57:19Z,henwttch,"iOS 13.3.1 (iPhone11,8)",2367,US,147.126.10.21,unknown,Through the Wire - Interlude,Rina Sawayama,RINA,spotify:track:38LJyUrczDzwZH0DqbSCfZ,,,,fwdbtn,fwdbtn,False,,False,1582185436565,False
2019-01-02T17:31:16Z,henwttch,"iOS 11.2.6 (iPhone9,1)",228560,US,99.203.15.64,unknown,The Sword & the Pen,Regina Spektor,Far,spotify:track:56MH2fPkFMBXeHX01qYtVq,,,,trackdone,trackdone,True,,False,1546450046942,False
2022-05-21T20:28:28Z,henwttch,"iOS 15.4.1 (iPhone11,8)",254266,US,166.175.185.147,unknown,Government Hooker,Lady Gaga,Born This Way,spotify:track:163qYiv7eLxiExe5FwUZqm,,,,trackdone,trackdone,True,,False,1653164653396,False
2018-06-15T20:38:29Z,henwttch,"iOS 11.2.6 (iPhone9,1)",1996,US,24.15.102.177,unknown,Humility (feat. George Benson),Gorillaz,Humility (feat. George Benson),spotify:track:5fGWdNGGnvKrrHL6U7c1Vp,,,,fwdbtn,fwdbtn,False,,False,1529095106369,False
2015-04-21T02:35:09Z,henwttch,"iOS 8.3 (iPhone5,3)",264520,US,67.184.131.189,unknown,Marry The Night,Lady Gaga,Born This Way,spotify:track:4tB0UIYNWsUYsIR3r6a8zY,,,,clickrow,trackdone,False,False,False,0,False
2019-06-01T07:04:36Z,henwttch,"iOS 12.2 (iPhone9,1)",83178,US,99.203.142.199,unknown,"Nook's Homes (From ""Animal Crossing: New Leaf"")",daigoro789,Animal Crossing Series Piano Collections: 111 Tracks (For Piano Solo),spotify:track:5FwklW6xcEkSe7OcfVsWsS,,,,trackdone,trackdone,True,,False,1559372591682,False
2021-01-03T22:44:46Z,henwttch,"iOS 14.2 (iPhone11,8)",278124,US,108.204.107.107,unknown,Fantasy Collision,Eartheater,Phoenix: Flames Are Dew Upon My Skin,spotify:track:35uzGKCJOZ1qjZY7LgC2I0,,,,trackdone,trackdone,False,,False,1609713607599,False
2020-07-19T23:42:02Z,henwttch,"iOS 13.5.1 (iPhone11,8)",148010,US,108.204.107.107,unknown,Boss Bitch (feat. Ashnikko),Brooke Candy,SEXORCISM,spotify:track:3mucBcXq3I6cdrhYbz1rak,,,,fwdbtn,trackdone,False,,False,1595201974477,False
2020-09-09T05:12:56Z,henwttch,"iOS 13.6.1 (iPhone11,8)",366066,US,108.204.107.107,unknown,Posthumous Forgiveness,Tame Impala,The Slow Rush,spotify:track:1KcOU0q9AMXV9xi4tSzzCc,,,,trackdone,trackdone,False,,False,1599628009257,False
2021-03-23T23:24:13Z,henwttch,"iOS 14.4 (iPhone11,8)",297268,US,108.204.107.107,unknown,Missing U,Robyn,Honey,spotify:track:5mE2RcGPPbE4gNoLB6FYPf,,,,trackdone,trackdone,True,,False,1616541547839,False
2022-09-17T03:39:44Z,henwttch,"iOS 15.6.1 (iPhone11,8)",192072,US,12.88.178.218,unknown,Frankenstein,Rina Sawayama,Hold The Girl,spotify:track:4nYUJ36Qj9hIY9mKj8QZFF,,,,trackdone,trackdone,False,,True,1663375788227,False
2018-12-03T05:18:30Z,henwttch,"iOS 11.2.6 (iPhone9,1)",182733,US,147.126.10.153,unknown,Borderline (An Ode to Self Care) (feat. Q-Tip),Solange,A Seat at the Table,spotify:track:6pRo1ryP9N8aFCe1YpWQLj,,,,trackdone,trackdone,False,,False,1543814126778,False
2016-06-09T02:30:27Z,henwttch,"iOS 9.3.2 (iPhone8,1)",0,US,67.184.131.189,unknown,Firewood,Regina Spektor,What We Saw from the Cheap Seats,spotify:track:4jUQuhSLehLJucHfos6vIg,,,,fwdbtn,fwdbtn,True,,False,0,False
2021-07-02T21:22:47Z,henwttch,"iOS 14.4 (iPhone11,8)",62252,US,99.55.204.166,unknown,Honey,Robyn,Honey,spotify:track:3olYZQTYOLYNImERBnZZqm,,,,fwdbtn,fwdbtn,True,,False,1625260904884,False
2021-10-09T01:00:19Z,henwttch,"iOS 14.7.1 (iPhone11,8)",183984,US,207.237.209.35,unknown,Look At Me Now,Caroline Polachek,Pang,spotify:track:1z7Pc2fpIffOtXQh1XHMn9,,,,trackdone,trackdone,True,,False,1633741034259,False
2021-11-27T20:09:26Z,henwttch,"iOS 14.8.1 (iPhone11,8)",203807,US,166.175.56.215,unknown,Levitating,Dua Lipa,Future Nostalgia,spotify:track:39LLxExYz6ewLAcYrzQQyP,,,,trackdone,trackdone,True,,False,1638043561377,False
2020-09-15T20:01:16Z,henwttch,"iOS 13.7 (iPhone11,8)",193533,US,108.204.107.107,unknown,Stupid Love,Lady Gaga,Chromatica,spotify:track:7yBbV2k2S2uhaQc24NF2xt,,,,trackdone,trackdone,True,,False,1600199881933,False
2020-08-13T02:14:16Z,henwttch,"iOS 13.6 (iPhone11,8)",116483,US,108.204.107.107,unknown,Chiquitita,ABBA,Voulez-Vous,spotify:track:4g5LUzHFRr4Zlok8KzERmI,,,,trackdone,fwdbtn,False,,False,1597283724135,False
2021-08-20T20:34:39Z,henwttch,"iOS 14.7.1 (iPhone11,8)",1910,US,99.55.204.166,unknown,R.E.M,Ariana Grande,Sweetener,spotify:track:1xWH8zYtDeS9mW1JJG23VZ,,,,appload,fwdbtn,True,,False,1629491671220,False
2021-05-01T22:03:55Z,henwttch,"iOS 14.4 (iPhone11,8)",272093,US,24.148.42.122,unknown,Please,Jessie Ware,Please,spotify:track:5dZckiro7HS8t2wOPrWpI2,,,,trackdone,trackdone,False,,False,1619906362225,False
2021-04-29T06:33:29Z,henwttch,"iOS 14.4 (iPhone11,8)",272093,US,24.148.42.122,unknown,Please,Jessie Ware,Please,spotify:track:5dZckiro7HS8t2wOPrWpI2,,,,clickrow,trackdone,False,,False,1619677735308,False
2015-11-30T20:43:48Z,henwttch,"iOS 8.4 (iPhone5,3)",185280,US,166.175.61.77,unknown,Come On A Cone,Nicki Minaj,Pink Friday ... Roman Reloaded,spotify:track:4oUvFBRrbR4ucQsVF0egs9,,,,trackdone,trackdone,True,False,False,0,False
2019-05-25T08:48:38Z,henwttch,"iOS 12.2 (iPhone9,1)",217853,US,73.36.189.15,unknown,The River,AURORA,The River,spotify:track:7Ea5tyMeUFOvtJbXsqqtdm,,,,clickrow,trackdone,True,,False,1558773900777,False
2020-06-03T03:32:52Z,henwttch,"iOS 13.4.1 (iPhone11,8)",178560,US,108.204.107.107,unknown,Slow Hands,Azealia Banks,Slow Hands,spotify:track:4lHlZp0tGsE33iKGIPokJ0,,,,trackdone,trackdone,False,,False,1591154992412,False
2016-09-16T05:40:16Z,henwttch,"iOS 9.3.5 (iPhone8,1)",673,US,66.87.77.200,unknown,Apologize - feat. One Republic,Timbaland,Shock Value,spotify:track:6ucR4KfvsBFWCMVFDvyKKl,,,,fwdbtn,fwdbtn,True,,False,0,False
2021-11-29T23:50:58Z,henwttch,"iOS 14.8.1 (iPhone11,8)",111880,US,207.237.209.35,unknown,I'm a Witness,Solange,When I Get Home,spotify:track:5RstG9WNSOaQ2G3ZFimUz1,,,,trackdone,trackdone,False,,False,1638229745387,False
2020-05-19T02:36:01Z,henwttch,"iOS 13.4.1 (iPhone11,8)",138210,US,166.175.188.39,unknown,Million Dollar Bills,Lorde,Pure Heroine,spotify:track:3Lw7lWTJlcqlx8E9HFmByr,,,,playbtn,trackdone,False,,False,1589855623699,False
2019-12-01T05:18:14Z,henwttch,"iOS 13.1.3 (iPhone11,8)",4270,US,166.175.189.91,unknown,(Not So) Silent Night - From The Kacey Musgraves Christmas Show,Kacey Musgraves,The Kacey Musgraves Christmas Show,spotify:track:5xYhLsWe8BRHsJWszSnI66,,,,trackdone,endplay,True,,False,1575177488417,False
2022-03-26T03:14:17Z,henwttch,"iOS 14.8.1 (iPhone11,8)",10031,US,67.175.224.173,unknown,Emily From The West,Emily Montes,Emily Montes,spotify:track:4pvBdbyqC7ehj4ODMa9B54,,,,trackdone,trackdone,False,,False,1648264447118,False
2019-05-14T14:28:21Z,henwttch,"iOS 12.2 (iPhone9,1)",174550,US,73.36.189.15,unknown,Un Poco Loco,Luis Ángel Gómez Jaramillo,Coco,spotify:track:2FkSd709jZmvngPNUg7jkQ,,,,clickrow,trackdone,True,,False,1557843927127,False
2021-06-10T17:26:07Z,henwttch,"iOS 14.4 (iPhone11,8)",161855,US,207.237.209.35,unknown,Hit Me Where It Hurts,Caroline Polachek,Pang,spotify:track:2wcrQZ7ZJolYEfIaPP9yL4,,,,playbtn,endplay,False,,False,1623345804436,False
2020-02-28T08:40:07Z,henwttch,"iOS 13.3.1 (iPhone11,8)",153648,US,147.126.10.156,unknown,Next Level Charli,Charli XCX,Charli,spotify:track:7a6HVxpLhW7hRL9JcFZl16,,,,trackdone,endplay,True,,False,1582878720318,False
2021-07-15T22:56:45Z,henwttch,"iOS 14.4 (iPhone11,8)",197480,US,207.237.209.35,unknown,Bunny Is A Rider,Caroline Polachek,Bunny Is A Rider,spotify:track:1rYABrDmfqVmJMwaNJBUUb,,,,clickrow,trackdone,True,,False,1626389608599,False
2020-04-06T05:35:31Z,henwttch,"iOS 13.3.1 (iPhone11,8)",163653,US,99.55.204.166,unknown,Describe - Edit,Perfume Genius,On the Floor,spotify:track:4fbnNJO24BIkn4WxgEFid8,,,,trackdone,trackdone,False,,False,1586151166919,False
2021-09-08T21:42:14Z,henwttch,"iOS 14.7.1 (iPhone11,8)",194426,US,107.77.208.122,unknown,Full House - 2018 Remaster,Kate Bush,Lionheart,spotify:track:3rds168fWqxkyYnyIvH3Ed,,,,trackdone,trackdone,True,,False,1631137139447,False
2017-10-08T04:16:11Z,henwttch,"iOS 10.3.2 (iPhone8,1)",110058,US,24.15.102.177,unknown,Fake Happy,Paramore,After Laughter,spotify:track:6t44iU80A0h8WQ7vc4OoRj,,,,fwdbtn,fwdbtn,True,,False,1507436045676,False
2022-04-29T06:05:28Z,henwttch,"iOS 15.4.1 (iPhone11,8)",155880,US,207.237.209.35,unknown,BULERÍAS,ROSALÍA,MOTOMAMI,spotify:track:5tmrMIajDQRBcJQPaoAGdk,,,,trackdone,trackdone,False,,False,1651212171552,False
2021-08-21T05:13:26Z,henwttch,"iOS 14.7.1 (iPhone11,8)",63040,US,99.55.204.166,unknown,Bbw Ffm Pov,Body Shame,Open Sores,spotify:track:1b98CGhBseaTA39TTyXW8z,,,,clickrow,endplay,True,,False,1629522742771,False
2021-03-27T17:26:51Z,henwttch,"iOS 14.4 (iPhone11,8)",225266,US,108.204.107.107,unknown,Warm (feat. HAIM),Charli XCX,Warm (feat. HAIM),spotify:track:6iW5pbOAevzr1h2JfdJYpn,,,,trackdone,trackdone,True,,False,1616865785327,False
2021-08-23T19:12:12Z,henwttch,"iOS 14.7.1 (iPhone11,8)",183078,US,166.170.223.197,unknown,Easily,Grimes,Art Angels,spotify:track:6NEyZ1rdMgO90cZ7U4UjO5,,,,trackdone,trackdone,True,,False,1629745748701,False
2020-09-22T02:21:55Z,henwttch,"iOS 13.7 (iPhone11,8)",225266,US,108.204.107.107,unknown,Warm (feat. HAIM),Charli XCX,Charli,spotify:track:2xHEAdEalJ5YcP0ur8kF6L,,,,trackdone,trackdone,False,,False,1600741089647,False
2022-04-01T04:36:49Z,henwttch,"iOS 14.8.1 (iPhone11,8)",225653,US,207.237.209.35,unknown,oh my love,FKA twigs,CAPRISONGS,spotify:track:5dEJc0rHuTVxtl1xljDbRv,,,,trackdone,trackdone,True,,False,1648787582428,False
2017-07-13T01:13:35Z,henwttch,"iOS 10.3.2 (iPhone8,1)",173986,US,76.16.21.11,unknown,Met Before,Chairlift,Something,spotify:track:5tM8bGCajULBHqZ8SziYLe,,,,clickrow,trackdone,True,,False,0,False
2022-08-11T02:13:49Z,henwttch,"iOS 15.6 (iPhone11,8)",179760,US,207.237.209.35,unknown,Enigma,Lady Gaga,Chromatica,spotify:track:7JDbfYUHjDzQPFSDh5lzGs,,,,trackdone,trackdone,True,,False,1660183848651,False
2019-12-15T21:50:28Z,henwttch,"iOS 13.1.3 (iPhone11,8)",200240,US,99.55.204.166,unknown,Monks,Frank Ocean,channel ORANGE,spotify:track:0msrDPXxZpts4FRnoX0bFr,,,,trackdone,trackdone,False,,False,1576446427237,False
2022-05-03T23:54:36Z,henwttch,"iOS 15.4.1 (iPhone11,8)",268386,US,207.237.209.35,unknown,La vita nuova,Christine and the Queens,La vita nuova,spotify:track:36LC0XouPxisV5wz8I0fZ9,,,,trackdone,trackdone,True,,False,1651621806916,False
2016-09-15T05:37:22Z,henwttch,"iOS 9.3.5 (iPhone8,1)",2043,US,66.87.77.200,unknown,The Way,Ariana Grande,Yours Truly,spotify:track:06EL94D0TA27Ik0Ke5usbj,,,,fwdbtn,fwdbtn,True,,False,0,False
2019-09-08T01:07:55Z,henwttch,"iOS 12.4.1 (iPhone11,8)",87887,US,147.126.10.21,unknown,Bow Down - Homecoming Live,Beyoncé,HOMECOMING: THE LIVE ALBUM,spotify:track:5yZEkyUXbyFCHzrQTH5Ssw,,,,trackdone,trackdone,True,,False,1567904786383,False
2020-01-17T23:02:27Z,henwttch,"iOS 13.3 (iPhone11,8)",182776,US,147.126.10.156,unknown,Pieta,St. Vincent,St. Vincent,spotify:track:50jwxaKrzuBnuoOva2Ej3Y,,,,trackdone,fwdbtn,True,,False,1579301962897,False
