ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2017-04-03T06:04:17Z,henwttch,"iOS 9.3.5 (iPhone8,1)",193811,US,66.87.77.208,unknown,Cryptic,Rezz,Something Wrong Here,spotify:track:0tLLYilow7DCMHpgybsZVG,,,,trackdone,trackdone,True,,False,0,False
2019-02-21T03:22:10Z,henwttch,"iOS 12.1.2 (iPhone9,1)",212226,US,147.126.10.153,unknown,Optimista,Caloncho,Bálsamo,spotify:track:22LGgFochmXJw5vVr5knDl,,,,trackdone,trackdone,False,,False,1550719117618,False
2020-03-18T22:52:09Z,henwttch,"iOS 13.3.1 (iPhone11,8)",110919,US,99.55.204.166,unknown,Lonesome Love,Mitski,Be the Cowboy,spotify:track:5hgWjrfgnDb29uCaQ1UovU,,,,trackdone,trackdone,False,,False,1584571818224,False
2020-05-02T18:53:29Z,henwttch,"iOS 13.3.1 (iPhone11,8)",110919,US,99.55.204.166,unknown,Lonesome Love,Mitski,Be the Cowboy,spotify:track:5hgWjrfgnDb29uCaQ1UovU,,,,trackdone,trackdone,False,,False,1588445497490,False
2020-05-30T00:47:28Z,henwttch,"iOS 13.4.1 (iPhone11,8)",128756,US,108.204.107.107,unknown,Missing U,Robyn,Honey,spotify:track:5mE2RcGPPbE4gNoLB6FYPf,,,,trackdone,unexpected-exit-while-paused,False,,False,1590798905730,False
2021-03-31T17:16:58Z,henwttch,"iOS 14.4 (iPhone11,8)",297268,US,108.204.107.107,unknown,Missing U,Robyn,Honey,spotify:track:5mE2RcGPPbE4gNoLB6FYPf,,,,clickrow,trackdone,False,,False,1617210721239,False
2019-10-03T05:07:39Z,henwttch,"iOS 12.4.1 (iPhone11,8)",249066,US,107.77.206.219,unknown,Judas,Lady Gaga,Born This Way,spotify:track:7rr5DQM980mOF1UtIC4q6v,,,,fwdbtn,trackdone,True,,False,1570078561725,False
2016-06-09T20:48:19Z,henwttch,"iOS 9.3.2 (iPhone8,1)",216,US,67.184.131.189,unknown,Blue Lips - Live in London,Regina Spektor,Live in London,spotify:track:7kHlozJT8a0gwfzM9o4Mka,,,,trackdone,fwdbtn,True,,False,0,False
2021-06-26T22:29:23Z,henwttch,"iOS 14.4 (iPhone11,8)",179160,US,166.175.185.238,unknown,Army Dreamers - 2018 Remaster,Kate Bush,Never for Ever,spotify:track:135ArLV1euyyeegU9D8HVR,,,,trackdone,trackdone,True,,False,1624746338576,False
2019-11-02T17:31:54Z,henwttch,"iOS 13.1.3 (iPhone11,8)",8874,US,147.126.10.21,unknown,I Can't Give You Anything But Love,Tony Bennett,Cheek To Cheek,spotify:track:6rPeI30oZ1yoATa1cDmEFS,,,,appload,endplay,False,,False,1572715900585,False
2016-06-19T05:22:09Z,henwttch,"iOS 9.3.2 (iPhone8,1)",2645,US,67.184.131.189,unknown,The Ballad Of John And Yoko - Remastered 2015,The Beatles,1,spotify:track:1F7s27lLKshLPt9TPCgMDL,,,,backbtn,fwdbtn,False,,False,0,False
2017-11-15T21:46:53Z,henwttch,"iOS 10.3.2 (iPhone8,1)",272080,US,99.203.143.1,unknown,Don't Cha,The Pussycat Dolls,PCD,spotify:track:1gZ7i4qxXkHZb1r6eioaAP,,,,trackdone,trackdone,True,,False,1510782140315,False
2021-08-21T19:37:41Z,henwttch,"iOS 14.7.1 (iPhone11,8)",48529,US,99.55.204.166,unknown,Little Red Corvette - 2019 Remaster,Prince,1999,spotify:track:4mVW9vi2QnLzlbK5SoacK6,,,,fwdbtn,fwdbtn,True,,False,1629574612477,False
2018-04-03T22:20:06Z,henwttch,"iOS 11.2.6 (iPhone9,1)",27529,US,99.203.142.196,unknown,Beautiful Liar,Beyoncé,B'Day Deluxe Edition,spotify:track:2HWWNoWEEEECwZhAiLg7ib,,,,trackdone,fwdbtn,True,,False,1522793977249,False
2020-11-02T17:15:23Z,henwttch,"iOS 13.7 (iPhone11,8)",152880,US,108.204.107.107,unknown,Tipsy,Chloe x Halle,Ungodly Hour,spotify:track:5GXuUITCCWAG4h8ABnQ8ve,,,,trackdone,trackdone,True,,False,1604337169635,False
2019-08-07T00:03:26Z,henwttch,"iOS 12.3.1 (iPhone9,1)",170852,US,99.203.143.201,unknown,my boy,Billie Eilish,dont smile at me,spotify:track:1RGasjWLZ4qMN7wbtkLa3u,,,,trackdone,trackdone,True,,False,1565136034438,False
2018-04-20T00:27:47Z,henwttch,"iOS 11.2.6 (iPhone9,1)",220287,US,99.203.15.253,unknown,How to Save a Life,The Fray,How To Save A Life,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,,,,fwdbtn,fwdbtn,True,,False,1524183846384,False
2019-07-13T17:58:15Z,henwttch,"iOS 12.3.1 (iPhone9,1)",1625,US,99.203.14.23,unknown,I Do (feat. SZA),Cardi B,Invasion of Privacy,spotify:track:1f5PNhkNgUpvDEeZfcIlO1,,,,fwdbtn,fwdbtn,True,,False,1563040692941,False
2019-11-22T23:46:53Z,henwttch,"iOS 13.1.3 (iPhone11,8)",981,US,147.126.10.156,unknown,Juice,Lizzo,Cuz I Love You,spotify:track:0k664IuFwVP557Gnx7RhIl,,,,fwdbtn,fwdbtn,False,,False,1574466412039,False
